# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 860
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.29789 eV
113     0.000000       0.000225       0.000000       0.000004       0.000229       
115     0.000000       0.000001       0.000256       0.000000       0.000257       
tot     0.001054       0.000722       0.000773       0.000637       0.830000

Band 461   energy = 19.61891 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000121       0.000000       0.000000       0.000000       0.000121       
8       0.000100       0.000000       0.000000       0.000000       0.000100       
38      0.000100       0.000000       0.000000       0.000000       0.000100       
45      0.000100       0.000000       0.000000       0.000000       0.000100       
67      0.000100       0.000000       0.000000       0.000000       0.000100       
88      0.000100       0.000000       0.000000       0.000000       0.000100       
tot     0.001449       0.000459       0.000494       0.000639       0.819000

Band 462   energy = 19.61892 eV
atom    s              p_x            p_y            p_z            tot            
23      0.000169       0.000000       0.000000       0.000000       0.000169       
35      0.000169       0.000000       0.000000       0.000000       0.000169       
60      0.000169       0.000000       0.000000       0.000000       0.000169       
107     0.000144       0.000000       0.000000       0.000000       0.000144       
117     0.000144       0.000000       0.000000       0.000000       0.000144       
155     0.000144       0.000000       0.000000       0.000000       0.000144       
tot     0.001381       0.000555       0.000610       0.000370       0.819000

Band 463   energy = 19.64403 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000064       0.000000       0.000000       0.000000       0.000064       
73      0.000100       0.000000       0.000000       0.000000       0.000100       
90      0.000000       0.000009       0.000049       0.000000       0.000058       
94      0.000064       0.000000       0.000000       0.000000       0.000064       
178     0.000064       0.000000       0.000000       0.000000       0.000064       
190     0.000064       0.000000       0.000000       0.000000       0.000064       
tot     0.001031       0.000438       0.000428       0.000830       0.821000

Band 464   energy = 19.64403 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000100       0.000000       0.000000       0.000000       0.000100       
56      0.000064       0.000000       0.000000       0.000000       0.000064       
103     0.000064       0.000000       0.000000       0.000000       0.000064       
126     0.000000       0.000049       0.000000       0.000001       0.000050       
154     0.000064       0.000000       0.000000       0.000000       0.000064       
185     0.000064       0.000000       0.000000       0.000000       0.000064       
tot     0.001016       0.000602       0.000632       0.000220       0.821000

Band 465   energy = 19.69758 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000225       0.000000       0.000000       0.000000       0.000225       
49      0.000225       0.000000       0.000000       0.000000       0.000225       
116     0.000324       0.000000       0.000000       0.000000       0.000324       
145     0.000361       0.000000       0.000000       0.000000       0.000361       
176     0.000361       0.000000       0.000000       0.000000       0.000361       
188     0.000361       0.000000       0.000000       0.000000       0.000361       
tot     0.002127       0.000647       0.000650       0.000576       0.822000

Band 466   energy = 20.00880 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000009       0.000004       0.000016       0.000144       0.000173       
41      0.000009       0.000324       0.000000       0.000000       0.000333       
