# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 864
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.38031 eV
4       0.000121       0.000000       0.000000       0.000000       0.000121       
5       0.000121       0.000000       0.000000       0.000000       0.000121       
6       0.000100       0.000000       0.000000       0.000000       0.000100       
tot     0.002257       0.000313       0.000315       0.000016       0.839000

Band 442   energy = 17.91221 eV
atom    s              p_x            p_y            p_z            tot            
175     0.000064       0.000000       0.000000       0.000000       0.000064       
176     0.000081       0.000000       0.000001       0.000000       0.000082       
178     0.000100       0.000000       0.000004       0.000000       0.000104       
185     0.000100       0.000000       0.000000       0.000001       0.000101       
186     0.000081       0.000000       0.000000       0.000000       0.000081       
187     0.000100       0.000000       0.000000       0.000000       0.000100       
tot     0.002029       0.000169       0.000171       0.000256       0.852000

Band 443   energy = 17.91221 eV
atom    s              p_x            p_y            p_z            tot            
142     0.000081       0.000001       0.000000       0.000000       0.000082       
145     0.000100       0.000001       0.000000       0.000000       0.000101       
150     0.000081       0.000000       0.000000       0.000000       0.000081       
151     0.000121       0.000004       0.000000       0.000000       0.000125       
154     0.000121       0.000000       0.000000       0.000001       0.000122       
160     0.000121       0.000000       0.000000       0.000000       0.000121       
tot     0.002067       0.000276       0.000299       0.000123       0.852000

Band 444   energy = 17.99377 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000144       0.000000       0.000000       0.000004       0.000148       
84      0.000169       0.000004       0.000000       0.000000       0.000173       
88      0.000169       0.000000       0.000004       0.000000       0.000173       
90      0.000289       0.000000       0.000000       0.000000       0.000289       
105     0.000144       0.000009       0.000000       0.000000       0.000153       
107     0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.002561       0.000453       0.000383       0.000415       0.877000

Band 445   energy = 18.04320 eV
atom    s              p_x            p_y            p_z            tot            
26      0.000000       0.000000       0.000000       0.000049       0.000049       
31      0.000049       0.000000       0.000000       0.000000       0.000049       
39      0.000000       0.000000       0.000000       0.000049       0.000049       
40      0.000049       0.000000       0.000000       0.000000       0.000049       
48      0.000000       0.000000       0.000000       0.000049       0.000049       
79      0.000000       0.000000       0.000000       0.000064       0.000064       
tot     0.000925       0.000288       0.000288       0.001200       0.965000

Band 446   energy = 18.04322 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000081       0.000000       0.000000       0.000000       0.000081       
11      0.000036       0.000000       0.000000       0.000000       0.000036       
12      0.000036       0.000000       0.000000       0.000000       0.000036       
13      0.000036       0.000000       0.000000       0.000000       0.000036       
140     0.000036       0.000009       0.000000       0.000000       0.000045       
163     0.000036       0.000000       0.000009       0.000000       0.000045       
tot     0.000935       0.000721       0.000713       0.000106       0.965000

Band 447   energy = 18.11123 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000049       0.000000       0.000000       0.000000       0.000049       
