# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 861
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.26148 eV
162     0.000000       0.000000       0.000064       0.000004       0.000068       
190     0.000000       0.000000       0.000049       0.000025       0.000074       
194     0.000000       0.000016       0.000000       0.000064       0.000080       
211     0.000000       0.000000       0.000049       0.000025       0.000074       
tot     0.000000       0.001168       0.001672       0.000887       0.997000

Band 426   energy = 11.83214 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000000       0.000000       0.000000       0.000081       0.000081       
17      0.000000       0.000000       0.000000       0.000081       0.000081       
59      0.000000       0.000009       0.000000       0.000100       0.000109       
62      0.000000       0.000001       0.000009       0.000081       0.000091       
101     0.000000       0.000000       0.000000       0.000081       0.000081       
131     0.000000       0.000000       0.000000       0.000100       0.000100       
tot     0.000000       0.000963       0.000971       0.002049       0.997000

Band 427   energy = 12.89482 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000000       0.000000       0.000000       0.000036       0.000036       
123     0.000000       0.000000       0.000000       0.000049       0.000049       
138     0.000000       0.000000       0.000100       0.000000       0.000100       
165     0.000000       0.000064       0.000000       0.000009       0.000073       
201     0.000025       0.000121       0.000576       0.001444       0.002166       
215     0.000064       0.000289       0.000049       0.001296       0.001698       
tot     0.000089       0.000516       0.000748       0.005398       0.993000

Band 428   energy = 13.03357 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000000       0.000004       0.000016       0.000000       0.000020       
138     0.000000       0.000009       0.000064       0.000000       0.000073       
165     0.000000       0.000081       0.000016       0.000000       0.000097       
183     0.000000       0.000009       0.000016       0.000000       0.000025       
192     0.000000       0.000009       0.000016       0.000000       0.000025       
201     0.000001       0.000000       0.000000       0.000025       0.000026       
tot     0.000001       0.000940       0.001274       0.000026       0.993000

Band 429   energy = 13.04814 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000000       0.000009       0.000009       0.000000       0.000018       
12      0.000000       0.000009       0.000009       0.000000       0.000018       
13      0.000000       0.000009       0.000009       0.000000       0.000018       
138     0.000001       0.000000       0.000064       0.000000       0.000065       
139     0.000000       0.000004       0.000016       0.000000       0.000020       
165     0.000001       0.000064       0.000000       0.000000       0.000065       
tot     0.000002       0.001228       0.001228       0.000000       0.993000

Band 430   energy = 13.69743 eV
atom    s              p_x            p_y            p_z            tot            
138     0.000000       0.000000       0.000441       0.000009       0.000450       
165     0.000000       0.000576       0.000000       0.000000       0.000576       
173     0.000004       0.000016       0.000004       0.000225       0.000249       
197     0.000004       0.000025       0.000004       0.000196       0.000229       
201     0.000121       0.000196       0.001764       0.014161       0.016242       
215     0.000441       0.003136       0.000400       0.022801       0.026778       
tot     0.000586       0.004035       0.002658       0.038795       0.987000

Band 431   energy = 15.09922 eV
atom    s              p_x            p_y            p_z            tot            
