# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 863
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.33528 eV
46      0.000000       0.000100       0.000000       0.000036       0.000136       
67      0.000000       0.000000       0.000000       0.000100       0.000100       
73      0.000000       0.000000       0.000049       0.000081       0.000130       
158     0.000000       0.000036       0.000000       0.000100       0.000136       
181     0.000000       0.000004       0.000009       0.000121       0.000134       
tot     0.000000       0.000735       0.000523       0.002241       0.906000

Band 647   energy = 23.80783 eV
atom    s              p_x            p_y            p_z            tot            
73      0.000000       0.000004       0.000100       0.000000       0.000104       
88      0.000000       0.000000       0.000000       0.000100       0.000100       
89      0.000000       0.000000       0.000009       0.000081       0.000090       
98      0.000000       0.000049       0.000049       0.000000       0.000098       
142     0.000000       0.000000       0.000121       0.000000       0.000121       
169     0.000000       0.000100       0.000000       0.000000       0.000100       
tot     0.000000       0.001022       0.001237       0.001127       0.905000

Band 648   energy = 23.80788 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000049       0.000064       0.000000       0.000113       
19      0.000000       0.000025       0.000064       0.000016       0.000105       
86      0.000000       0.000049       0.000049       0.000000       0.000098       
87      0.000000       0.000009       0.000121       0.000000       0.000130       
89      0.000000       0.000100       0.000009       0.000000       0.000109       
98      0.000000       0.000000       0.000000       0.000100       0.000100       
tot     0.000000       0.001240       0.001400       0.000736       0.905000

Band 649   energy = 23.84358 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000000       0.000000       0.000001       0.000144       0.000145       
23      0.000000       0.000036       0.000081       0.000121       0.000238       
116     0.000000       0.000016       0.000081       0.000036       0.000133       
129     0.000000       0.000000       0.000004       0.000256       0.000260       
130     0.000000       0.000000       0.000000       0.000100       0.000100       
210     0.000000       0.000000       0.000000       0.000144       0.000144       
tot     0.000001       0.000583       0.000950       0.002000       0.902000

Band 650   energy = 23.84364 eV
atom    s              p_x            p_y            p_z            tot            
35      0.000000       0.000100       0.000000       0.000000       0.000100       
36      0.000000       0.000121       0.000000       0.000000       0.000121       
38      0.000000       0.000324       0.000000       0.000016       0.000340       
67      0.000000       0.000000       0.000324       0.000000       0.000324       
116     0.000000       0.000100       0.000064       0.000000       0.000164       
118     0.000000       0.000196       0.000000       0.000000       0.000196       
tot     0.000000       0.001951       0.001421       0.000541       0.902000

Band 651   energy = 23.85080 eV
atom    s              p_x            p_y            p_z            tot            
71      0.000000       0.000000       0.000000       0.000081       0.000081       
81      0.000000       0.000000       0.000000       0.000081       0.000081       
148     0.000000       0.000000       0.000001       0.000100       0.000101       
199     0.000000       0.000000       0.000000       0.000121       0.000121       
200     0.000000       0.000000       0.000000       0.000081       0.000081       
203     0.000000       0.000001       0.000000       0.000100       0.000101       
tot     0.000000       0.000922       0.000624       0.002181       0.904000
